#NR_SVs chm13
#chr	outermost_start	outermost_stop	variant_count	variant_type	method	analysis	platform	study	variant	clinical_assertion	clinvar_accession	bin_size
chr20	65221114	65222790	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15151711	Pathogenic	RCV000678177.1;VCV000369796.1	medium
chr20	65222078	65232185	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15124073	Pathogenic	RCV000239997.1;VCV000253385.1	medium
chr20	65222557	65231888	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17173019	Pathogenic	RCV001386827.5;VCV001073750.5	medium
chr20	65227271	65241595	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790148	Pathogenic	RCV003113804.2;VCV002427475.2	medium
chr20	65227271	65247400	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15130874	Pathogenic	RCV000536780.6;VCV000461212.6	medium
chr20	65227271	65256386	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172261	Likely pathogenic	RCV001378922.6;VCV001067611.6	medium
chr20	65227493	65256774	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15125252	Pathogenic	RCV000240589.2;VCV000253418.2	medium
chr20	65231829	65256386	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17970831	Pathogenic	RCV001946840.3;VCV001456281.3	medium
chr20	65236019	65241595	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770439	Pathogenic	RCV000806577.4;VCV000651259.4	medium
chr20	65236019	65247400	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790147	Pathogenic	RCV003113803.2;VCV002427474.2	medium
chr20	65236019	65256386	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790142	Pathogenic	RCV003113798.2;VCV002427469.2	medium
chr20	65236019	65310465	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770268	Pathogenic	RCV000801350.5;VCV000646958.5	medium
chr20	65238992	65241595	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15130241	Pathogenic	RCV000636626.4;VCV000530656.3	medium
chr20	65239021	65244532	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971373	Pathogenic	RCV001953612.4;VCV001457154.4	medium
chr20	65241397	65241595	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212344	Pathogenic	RCV001033129.4;VCV000832655.4	medium
chr20	65241461	65254690	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790144	Pathogenic	RCV003113800.2;VCV002427471.2	medium
chr20	65246277	65246412	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172260	Likely pathogenic	RCV001378921.6;VCV001067610.6	medium
chr20	65246277	65256386	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212578	Pathogenic	RCV001033547.2;VCV000833088.2	medium
chr20	65246287	65256376	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172610	Pathogenic	RCV001381837.4;VCV001069870.4	medium
chr20	65246296	65310516	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17955979	Likely pathogenic	RCV001786551.3;VCV001326330.3	medium
chr20	65247250	65254160	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790146	Pathogenic	RCV003113802.2;VCV002427473.2	medium
chr20	65247250	65254690	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790143	Pathogenic	RCV003113799.2;VCV002427470.2	medium
chr20	65251393	65251558	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790157	Pathogenic	RCV003113814.2;VCV002427485.2	medium
chr20	65251393	65256386	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971370	Pathogenic	RCV001953607.6;VCV001457147.6	medium
chr20	65253945	65256386	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972680	Pathogenic	RCV001982992.6;VCV001460156.6	medium
chr20	65253945	65340842	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15130957	Pathogenic	RCV000549284.4;VCV000461213.4	medium
chr20	65253945	65507354	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18787560;nssv18791894	Pathogenic	RCV003122558.3;VCV002424102.6;RCV003107334.3;VCV002424102.6	medium
chr20	65253955	65507344	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17173017	Pathogenic	RCV001386825.2;VCV001073749.2	medium
chr20	65254524	65256386	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972386	Pathogenic	RCV001975045.5;VCV001458701.5	medium
chr20	65256256	65256386	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972224	Pathogenic	RCV001972346.4;VCV001456274.4	medium
chr20	65258359	65487747	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120682	Pathogenic	RCV000052773.6;VCV000058979.1	medium
chr20	65269931	65501676	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15143587	Pathogenic	RCV000511507.2;VCV000442027.2	medium
chr20	65269931	66104765	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152493	Pathogenic	RCV000684123.1;VCV000564634.1	medium
chr20	65283027	65310465	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16211818	Pathogenic	RCV001031184.2;VCV000830560.2	medium
chr20	65283027	65340842	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770110	Pathogenic	RCV000796131.4;VCV000642634.4	medium
chr20	65283037	65300654	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172815	Pathogenic	RCV001384416.2;VCV001064103.9	medium
chr20	65283047	65283342	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16215087	Pathogenic	RCV001093457.10;VCV000872800.15	medium
chr20	65473514	65473635	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172747	Pathogenic	RCV001384001.5;VCV001071517.7	medium
chr20	65473514	65494676	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172966	Pathogenic	RCV001386428.5;VCV001073438.8	medium
chr20	65475409	65516174	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172057	Likely pathogenic	RCV001377010.5;VCV001066098.4	medium
chr20	65481584	65481688	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172748	Pathogenic	RCV001384002.5;VCV001071518.7	medium
chr20	65481584	65486585	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17974553	Pathogenic	RCV001907416.4;VCV001361216.6	medium
chr20	65492073	65518869	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18791896	Pathogenic	RCV003107336.3;VCV002424104.6	medium
chr20	65492083	65494676	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18791895	Pathogenic	RCV003107335.3;VCV002424103.2	medium
chr20	65499549	65516164	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18791897	Pathogenic	RCV003107337.2;VCV002424105.6	medium
chr20	65499593	65499670	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972869	Likely pathogenic	RCV001990601.4;VCV001466754.6	medium
chr20	65499606	65499683	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172364;nssv17956107	Likely pathogenic	RCV001379967.4;VCV001068424.5;RCV001831374.2;VCV001068424.5	medium
chr20	65505793	65507334	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17683619	Likely pathogenic	RCV001727208.9;VCV001298878.10	medium
chr20	65514080	65514752	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786536	Likely pathogenic	RCV002991389.2;VCV002090535.1	medium
chr20	65843270	66082553	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15135015	Pathogenic	RCV000136499.4;VCV000147280.2	medium
chr20	65850732	65903499	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15142628	Likely pathogenic	RCV000447557.3;VCV000395262.3	medium
chr20	66027071	66082612	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120683	Pathogenic	RCV000052774.4;VCV000058980.1	medium
chr21	12794820	19663164	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15135667	Pathogenic	RCV000138781.5;VCV000149825.2	large
chr21	16763109	16763273	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789480	Pathogenic	RCV003113117.2;VCV002424536.2	medium
chr21	20650481	26054970	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15136425	Likely pathogenic	RCV000138937.6;VCV000150018.2	large
chr21	22289037	22836555	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132867	Pathogenic	RCV000135406.4;VCV000146080.2	medium
chr21	24811906	29463538	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16208577	Pathogenic	RCV001007118.1;VCV000816152.1	large
chr21	26871069	33072613	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15137471	Pathogenic	RCV000141575.3;VCV000153076.1	large
chr21	28705470	31628970	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16209005	Pathogenic	RCV001007125.1;VCV000816159.1	large
chr21	29574045	32069578	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15124432	Pathogenic	RCV000240540.2;VCV000253448.2	large
chr21	29585276	32369428	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15605918	Pathogenic	RCV000767744.1;VCV000625736.1	large
chr21	29707061	30681276	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120688	Pathogenic	RCV000052805.6;VCV000059011.1	medium
chr21	30201025	33049306	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16215100	Pathogenic	RCV001093501.1;VCV000872829.1	large
chr21	30583131	32755168	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976289	Pathogenic	RCV002247722.4;VCV001684637.2	large
chr21	31004892	31094059	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788327	Pathogenic	RCV003107768.2;VCV002424784.2	medium
chr21	31023015	31025512	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973462	Likely pathogenic	RCV002017975.3;VCV001509533.4	medium
chr21	31065825	31068074	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971598	Pathogenic	RCV001956528.5;VCV001458746.6	medium
chr21	31374944	32582517	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16254330	Pathogenic	RCV001259407.1;VCV000980231.1	large
chr21	31536993	32023082	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171564	Pathogenic	RCV001385476.6;VCV001072704.6	medium
chr21	31610705	31610779	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790439	Pathogenic	RCV003114112.2;VCV002427782.2	medium
chr21	31610705	31632296	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18790438	Pathogenic	RCV003114111.2;VCV002427781.2	medium
chr21	31645369	31645566	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213566	Pathogenic	RCV001031844.6;VCV000831278.7	medium
chr21	31645369	31652054	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786595	Pathogenic	RCV003105267.2;VCV002423332.3	medium
chr21	31713225	31713440	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18786597	Pathogenic	RCV003105269.2;VCV002423334.2	medium
chr21	31733417	32430130	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120501	Likely pathogenic	RCV000140099.3;VCV000151383.1	medium
chr21	31837684	32188215	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120689	Pathogenic	RCV000052806.5;VCV000059012.1	medium
chr21	31918866	31940988	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17957323	Pathogenic	RCV001836532.1;VCV001340524.1	medium
chr21	31919230	31940988	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18329633	Pathogenic	RCV002472567.1;VCV001807761.1	medium
chr21	31932070	31936084	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15159811	Likely pathogenic	RCV000755178.1;VCV000617862.1	medium
chr21	32192774	32201122	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18791490	Pathogenic	RCV003105385.1;VCV002423448.2	medium
chr21	32307478	33886611	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15774902	Pathogenic	RCV000846552.2;VCV000685844.2	large
chr21	32313749	33876484	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214776	Likely pathogenic	RCV001003847.1;VCV000812913.1	large
chr21	32313763	33876567	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214768	Likely pathogenic	RCV001003848.1;VCV000812914.1	large
chr21	32831801	32832190	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972130	Pathogenic	RCV001967591.3;VCV001431647.3	medium
chr21	32832073	32832160	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17683425	Likely pathogenic	RCV001568354.1;VCV001202620.1	medium
chr21	33089864	34143930	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18792017	Pathogenic	RCV003107464.2;VCV002424231.2	large
chr21	33170356	33432117	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15776861	Likely pathogenic	RCV000852269.1;VCV000627508.1	medium
chr21	33170406	33182066	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15128562	Likely pathogenic	RCV000463520.2;VCV000417477.2	medium
chr21	33170406	33431727	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129918	Pathogenic	RCV000476777.1;VCV000417476.1	medium
chr21	33173997	33186670	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214777	Pathogenic	RCV001003849.1;VCV000812915.1	medium
chr21	33174730	33275834	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214304	Pathogenic	RCV001032955.3;VCV000832471.3	medium
chr21	33174734	33182072	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171809	Pathogenic	RCV001389614.5;VCV001075910.5	medium
chr21	33174734	33431674	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172592	Pathogenic	RCV001381810.1;VCV001069843.1	medium
chr21	33174740	33431729	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16866510	Pathogenic	RCV001311588.10;VCV001013200.12	medium
chr21	33181856	34455038	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17955898	Likely pathogenic	RCV001818111.2;VCV001338741.2	large
chr21	33181895	33432067	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214390	Pathogenic	RCV001033140.4;VCV000832666.4	medium
chr21	33192358	33242459	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17970934	Pathogenic	RCV001949387.4;VCV001457966.4	medium
chr21	33216955	33275874	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17955920	Pathogenic	RCV001807700.2;VCV001333011.2	medium
chr21	33216995	33217206	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172272	Likely pathogenic	RCV001379019.5;VCV001067689.5	medium
chr21	33242335	33242459	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172271	Pathogenic	RCV001379018.4;VCV001067688.4	medium
chr21	33242335	33263583	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971749	Pathogenic	RCV001958975.4;VCV001459404.4	medium
chr21	33242345	33242449	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15124096	Likely pathogenic	RCV000240172.3;VCV000254081.2	medium
chr21	33263397	33432067	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18792015	Pathogenic	RCV003107462.2;VCV002424229.2	medium
chr21	33263407	33263583	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214538	Pathogenic	RCV001033531.3;VCV000833071.3	medium
chr21	33294931	34085279	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214778	Pathogenic	RCV001003850.1;VCV000812916.1	medium
chr21	33329012	34195365	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214779	Likely pathogenic	RCV001003851.1;VCV000812917.1	medium
chr21	33333847	34481077	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214780	Pathogenic	RCV001003852.1;VCV000812918.1	large
chr21	33359941	33583318	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16867437	Likely pathogenic	RCV001312238.1;VCV001013622.1	medium
chr21	33399972	34066531	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16867439	Likely pathogenic	RCV001312240.1;VCV001013624.1	medium
chr21	33405112	33527931	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15163568	Pathogenic	RCV000741551.2;VCV000604915.2	medium
chr21	33411156	33983675	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16867438	Likely pathogenic	RCV001312239.1;VCV001013623.1	medium
chr21	33431601	33432067	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15773974;nssv16736592	Pathogenic;Likely pathogenic	RCV000805905.4;VCV000650703.4;RCV001290715.1;VCV000996306.1	medium
chr21	33431605	33431674	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129252;nssv17172593	Pathogenic	RCV000540519.2;VCV000463975.2;RCV001381811.5;VCV001069844.5	medium
chr21	33926896	38380551	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132871	Pathogenic	RCV000135412.5;VCV000146086.2	large
chr21	34154916	36942280	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15131821	Pathogenic	RCV000133619.5;VCV000144137.2	large
chr21	34849713	38416077	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639351	Pathogenic	RCV000190476.2;VCV000204003.2	large
chr21	35017846	36759112	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639383	Pathogenic	RCV000149563.4;VCV000162157.3	large
chr21	35136441	35149501	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789146	Likely pathogenic	RCV003111180.2;VCV002423040.2	medium
chr21	35138932	35139006	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172040	Likely pathogenic	RCV001376817.3;VCV001065956.3	medium
chr21	35141912	35372619	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971408	Pathogenic	RCV001953789.2;VCV001457493.2	medium
chr21	35147197	35149491	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212075	Pathogenic	RCV001032320.3;VCV000831787.3	medium
chr21	35279037	35279348	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171447	Pathogenic	RCV001383352.1;VCV001071012.1	medium
chr21	35279037	35321095	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172743	Pathogenic	RCV001383992.3;VCV001071508.3	medium
chr21	35279047	35279338	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789145	Pathogenic	RCV003111179.2;VCV002423039.2	medium
chr21	35312438	35321196	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172742	Pathogenic	RCV001383991.4;VCV001071507.4	medium
chr21	35321014	35321196	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213838	Pathogenic	RCV001032232.3;VCV000831691.3	medium
chr21	35729405	35897973	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16255812	Pathogenic	RCV001261858.2;VCV000982249.1	medium
chr21	35730182	35806025	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16867436	Pathogenic	RCV001310254.1;VCV000981631.1	medium
chr21	35731326	35813857	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17956157	Pathogenic	RCV001832918.1;VCV001340074.1	medium
chr21	35751128	37285927	2	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv8639470;nssv16296971	Pathogenic	RCV000190475.2;VCV000204002.2;RCV001264790.1;VCV000984686.1	large
chr21	35751128	37327557	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16296972	Pathogenic	RCV001264791.1;VCV000984687.1	large
chr21	35754182	35840285	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16296986	Pathogenic	RCV001265139.1;VCV000984757.1	medium
chr21	35791106	37029565	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15121162	Pathogenic	RCV000052837.4;VCV000059041.1	large
chr21	35802698	35894934	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15145163	Pathogenic	RCV000708541.6;VCV000584409.6	medium
chr21	35855026	35855262	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172991	Pathogenic	RCV001386638.4;VCV001073604.4	medium
chr21	35855026	35894934	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172992	Pathogenic	RCV001386639.4;VCV001073605.4	medium
chr21	35875382	35875568	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213486	Likely pathogenic	RCV001031728.6;VCV000831145.6	medium
chr21	35878482	35894934	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15131509	Likely pathogenic	RCV000558001.6;VCV000472239.6	medium
chr21	35884710	35937210	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120240	Pathogenic	RCV000023041.4;VCV000030131.2	medium
chr21	40762229	40784987	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17974516	Pathogenic	RCV001902291.2;VCV001363492.2	medium
chr21	40862329	40885903	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17970964	Pathogenic	RCV001949539.4;VCV001458564.9	medium
chr21	40882455	40885903	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788001	Pathogenic	RCV003123021.3;VCV002427187.9	medium
chr21	41444459	41456834	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976325	Likely pathogenic	RCV002242778.11;VCV001067289.39	medium
chr21	41444981	41451665	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16866511	Likely pathogenic	RCV001311589.10;VCV001013201.12	medium
chr21	41447902	41451685	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972489	Likely pathogenic	RCV001978443.2;VCV001489947.2	medium
chr21	41449244	41456834	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15130903	Pathogenic	RCV000541049.3;VCV000471352.2	medium
chr21	41449254	41456824	2	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171889;nssv18787072	Pathogenic	RCV001390205.1;VCV001076336.3;RCV003120599.2;VCV001076336.3	medium
chr21	41450033	41456190	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18791134	Pathogenic	RCV003119248.1;VCV002422301.2	medium
chr21	41450695	41454275	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972452	Pathogenic	RCV001975233.2;VCV001459487.2	medium
chr21	41454148	41454446	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973909	Pathogenic	RCV002044527.3;VCV001351168.3	medium
chr21	41459608	41463329	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976303	Pathogenic	RCV002242926.9;VCV001076335.37	medium
chr21	41463091	41467982	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17974236	Pathogenic	RCV001876760.2;VCV001356572.2	medium
chr21	41771977	42563781	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213021	Pathogenic	RCV001031043.2;VCV000830405.2	medium
chr21	41773495	42563781	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16211808	Pathogenic	RCV001031044.1;VCV000830406.1	medium
chr21	42129814	42131881	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171705	Pathogenic	RCV001388208.1;VCV001074795.1	medium
chr21	42201598	44007116	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17969279	Pathogenic	RCV002052743.3;VCV001526724.3	large
chr21	42426507	45063846	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16208588	Likely pathogenic	RCV001007145.1;VCV000816179.1	large
chr21	42640043	42641667	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172714	Pathogenic	RCV001383823.5;VCV001071371.5	medium
chr21	42640043	42645286	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172715	Pathogenic	RCV001383824.1;VCV001071372.1	medium
chr21	42640043	42651803	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15129190	Pathogenic	RCV000530091.2;VCV000458611.1	medium
chr21	42640053	42641199	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172499	Pathogenic	RCV001381161.3;VCV001069340.3	medium
chr21	42640053	42645276	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789104	Pathogenic	RCV003111135.2;VCV002422995.2	medium
chr21	42640081	42640176	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18842079	Pathogenic	RCV003329565.1;VCV002580370.1	medium
chr21	42640487	42642221	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18842036	Pathogenic	RCV003329566.1;VCV002580371.1	medium
chr21	42643813	42648551	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789103	Pathogenic	RCV003111134.2;VCV002422994.2	medium
chr21	42687070	42687339	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971073	Pathogenic	RCV001950941.4;VCV001456033.4	medium
chr21	42691723	42691781	1	deletion	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972315	Pathogenic	RCV001972697.5;VCV001457702.5	medium
chr21	42707476	45063846	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17969280	Pathogenic	RCV002052744.3;VCV001526725.3	large
chr21	42742561	44487735	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326463	Pathogenic	RCV002291533.3;VCV001710511.3	large
chr21	42748837	45056790	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15141128	Pathogenic	RCV000510363.2;VCV000443780.2	large
chr21	42755785	44339216	1	copy_number_loss	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15161965	Pathogenic	RCV000741633.2;VCV000604997.2	large
